User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
BossClaw,SafeWordApples,-0.8271,0.303,0.697,0.0,RT @SafeWordApples: Russia hacked the election is 2016's the dog ate my homework. One of the stupidest excuses for losing an election. #Rus
JudyThompson13,SenJohnMcCain,-0.296,0.099,0.901,0.0,RT @SenJohnMcCain: #CyberSecurity can't be partisan. The stakes are too high. Will work across aisle to investigate &amp; stop cyberattacks htt
NYtitanic1999,UKChange,0.0,0.0,1.0,0.0,President Obama: Time to Call for a New General Election! - Sign the Petition! https://t.co/ifEZvwtJgx via @UKChange
NYtitanic1999,linkis,0.0,0.0,1.0,0.0,President Obama: Time to Call for a New General Election! - Sign the Petition! https://t.co/ifEZvwtJgx via @UKChange
fairservice_3,GavinNewsom,0.4767,0.0,0.853,0.147,RT @GavinNewsom: Trump put down U.S. intelligence agencies rather than acknowledge Russia's involvement in the election. His priorities her
ValRayOSunshine,Vote_American,-0.6407,0.225,0.775,0.0,RT @Vote_American: Didn't United States (Obama) meddled in Israeli Last Election by funding efforts to Unseat Netanyahu? Obama hates him. O
misssqueakums,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
suemagic,M,0.0,0.0,1.0,0.0,Rep. John Lewis has submitted a bill to Congress authorizing a 2nd National Election. call reps (202) 224-3121 https://t.co/sxJeXjBkfA
DSTrey5,howiewolf,0.0772,0.0,0.933,0.067,RT @howiewolf: Number of Congressional hearings on Benghazi: 33.Number of Congressional hearings on Russian efforts to influence our elec
TeamTrumpTeX,peddoc63,0.0,0.0,1.0,0.0,RT @peddoc63: Here's a list of foreign governments that interfered with presidential election....oops I meant donated to Clinton Foundation
MacneilAl,michaelianblack,0.4404,0.0,0.828,0.172,@michaelianblack Just look at your investment performance since election; that'll make you feel better #trumpeconomy
chris_wtu,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
MikeJr8282,KellyannePolls,-0.3182,0.099,0.901,0.0,"RT @KellyannePolls: Now match the 1.2 billion dollars with the ""winning"" campaign messages and the post-election spin as to why they lost."
M_CollinsDesign,HouseofCards,-0.0429,0.104,0.798,0.098,America was so impatient for new seasons of @HouseofCards &amp; @VeepHBO that we made the 2016 election to keep us entertained in the meantime.
fscheune1,nytimes,0.0,0.0,1.0,0.0,https://t.co/HFKrlC91MQ
sarahrivell,washingtonpost,-0.3724,0.164,0.836,0.0,RT @washingtonpost: Trump defends his practice of not receiving a daily intelligence briefing https://t.co/w1IYcgXNPp https://t.co/49t1oYSd
sarahrivell,washingtonpost,-0.3724,0.164,0.836,0.0,RT @washingtonpost: Trump defends his practice of not receiving a daily intelligence briefing https://t.co/w1IYcgXNPp https://t.co/49t1oYSd
mountainman7,_Makada_,-0.296,0.115,0.826,0.06,"RT @_Makada_: President-Elect Trump: It's ridiculous to say Russia intervened in the election, I think it's just another excuse. We had a m"
morgan_blade,maddow,-0.1531,0.18,0.699,0.121,"RT @maddow: We now have high confidence they hacked the DNC and RNC, and conspicuously released no documents from the RNC https://t.co/Ue"
morgan_blade,t,-0.1531,0.18,0.699,0.121,"RT @maddow: We now have high confidence they hacked the DNC and RNC, and conspicuously released no documents from the RNC https://t.co/Ue"
mgyousey,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
jevans15,WalshFreedom,0.6662,0.085,0.672,0.243,RT @WalshFreedom: So wait...the CIA says Russia messed with our election to help Trump win and Trump attacks...the CIA?Not Russia? He goe
heinemannp,sacca,0.6369,0.088,0.654,0.258,RT @sacca: On @NPR I shared why tech leaders who go to Trump Tower will get played and also lose the respect of employees. https://t.co/XGA
heinemannp,t,0.6369,0.088,0.654,0.258,RT @sacca: On @NPR I shared why tech leaders who go to Trump Tower will get played and also lose the respect of employees. https://t.co/XGA
abs_tellthetale,howiewolf,0.0772,0.0,0.933,0.067,RT @howiewolf: Number of Congressional hearings on Benghazi: 33.Number of Congressional hearings on Russian efforts to influence our elec
jenscorpio83,Neighbors4Hill,0.0,0.0,1.0,0.0,RT @Neighbors4Hill: Call Mitch McConnell 202-224-2541 to ask him why he kept us in the dark about foreign interference in our election
mariecasey1,FaceTheNation,0.7506,0.0,0.709,0.291,"RT @FaceTheNation: ""You can't make this issue partisan. It is too important. A fundamental part of a democracy is a free and fair election."
tsubi,EJDionne,-0.5423,0.234,0.659,0.106,RT @EJDionne: Why a #Trump presidency inspires fear. My column: Russia's role in his election is scary. His response: Even more sohttps://
newacademic,mtracey,-0.25,0.095,0.905,0.0,"RT @mtracey: Dems' post-election lunacy closely resembles GOP birtherism, except in this case the paranoia is far more mainstream https://t"
newacademic,,-0.25,0.095,0.905,0.0,"RT @mtracey: Dems' post-election lunacy closely resembles GOP birtherism, except in this case the paranoia is far more mainstream https://t"
rogiloc,Karin_Winski,-0.4574,0.272,0.728,0.0,RT @Karin_Winski: Damn right! #NotMyComrade #TreasonousGOP #riggedelection #RevoteNow https://t.co/cEYLc8O6G5
rogiloc,politicususa,-0.4574,0.272,0.728,0.0,RT @Karin_Winski: Damn right! #NotMyComrade #TreasonousGOP #riggedelection #RevoteNow https://t.co/cEYLc8O6G5
Sharonnemesio,heatstreet,0.4588,0.0,0.864,0.136,"@heatstreet The rise of unelected, actors, 'celebrities', journalists trying to dictate to the people.   Grateful for the election of Trump"
TeckieGirl,GavinNewsom,0.4767,0.0,0.853,0.147,RT @GavinNewsom: Trump put down U.S. intelligence agencies rather than acknowledge Russia's involvement in the election. His priorities her
SharonS72105601,mitchellvii,-0.5574,0.195,0.805,0.0,RT @mitchellvii: So the Democrats are claiming that the Russians rigged the election by exposing what Democrats really think?You can't ma
WildlifeNRacing,lpolgreen,0.7269,0.0,0.757,0.243,"RT @lpolgreen: I have covered many African elections. I have a pretty good idea how western election observers would respond to this in, sa"
TurnTNBlue,bannerite,-0.1027,0.1,0.815,0.085,"RT @bannerite: Mark my word, @CIA knows for sure that Russia hacked our election. But they can't reveal sources without putting them at ris"
SpazP,randysusanmeyer,0.0,0.0,1.0,0.0,RT @randysusanmeyer: Weigh in on Fox News poll!! Q: Should the U.S. investigate allegations of Russian interference in the election?https:/
SpazP,,0.0,0.0,1.0,0.0,RT @randysusanmeyer: Weigh in on Fox News poll!! Q: Should the U.S. investigate allegations of Russian interference in the election?https:/
crawforddel3,randyprine,0.0,0.0,1.0,0.0,RT @randyprine: So Comey does THIS knowing the CIA has evidence that Russia was ALREADY tampering with the balance of the election. What a
aliasvaughn,summerbrennan,-0.4767,0.163,0.837,0.0,"RT @summerbrennan: As I've said before, I called McCain and Graham offices multiple times in tears right after the election and they are no"
markvukovic,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
markvukovic,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
danielj_horn,DaniSButcher,0.6369,0.0,0.769,0.231,RT @DaniSButcher: The best part about liberals saying Russia interfered with our election is: https://t.co/5rtYqDob7D
danielj_horn,twitter,0.6369,0.0,0.769,0.231,RT @DaniSButcher: The best part about liberals saying Russia interfered with our election is: https://t.co/5rtYqDob7D
Marypat714,neilpX,-0.5423,0.17,0.83,0.0,"RT @neilpX: If McCain and Graham are able to expose the treason promulgated in the election, they will deserve to be heralded as American h"
wellfedred,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
wellfedred,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
AJVicens,rickhasen,-0.0772,0.08,0.92,0.0,RT @rickhasen: #ELB; Sorry But Alleged Russian Influence in Presidential Election Wont Lead to a Do-Over https://t.co/qRyNjiCXmh
AJVicens,electionlawblog,-0.0772,0.08,0.92,0.0,RT @rickhasen: #ELB; Sorry But Alleged Russian Influence in Presidential Election Wont Lead to a Do-Over https://t.co/qRyNjiCXmh
annfinster,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
annfinster,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
Coquietchat,washingtonpost,0.7579,0.0,0.683,0.317,The CIA has concluded that Russia intervened to help Trump win the US election. https://t.co/ieRdgCOq1M https://t.co/ZyVGQtMTVe
qkode,qkode,0.5423,0.0,0.774,0.226,"RT @qkode: Optimism on economy, stocks surges since Trump election: CNBC survey.. https://t.co/INMW9raLI9"
qkode,cnbc,0.5423,0.0,0.774,0.226,"RT @qkode: Optimism on economy, stocks surges since Trump election: CNBC survey.. https://t.co/INMW9raLI9"
RealAndyPanda,CoryBooker,0.4588,0.0,0.81,0.19,RT @CoryBooker: I join urgent call for Congress to form bipartisan select committee to investigate Russian interference in election: https:
StefanHayden,PattyMurray,0.3182,0.0,0.905,0.095,RT @PattyMurray: An investigation must begin as soon as possible on any evidence Russia actively worked to hijack our election &amp; elect Dona
ReallyDontTrump,CoryBooker,0.4588,0.0,0.81,0.19,RT @CoryBooker: I join urgent call for Congress to form bipartisan select committee to investigate Russian interference in election: https:
Donna_DHKBB,NPR,0.0,0.0,1.0,0.0,"RT @NPR: NPR has independently confirmed the CIA's new assessment, which concludes that ""Russia was trying to tip the election to Trump."" h"
AliciaHallCO,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
JulieForeman16,duanecaldwell,0.4019,0.0,0.881,0.119,RT @duanecaldwell: Why is Obama now interested in Russian interference in the election?He sat around months before it and did nothing.htt
GadflyQuebec,lpolgreen,0.7269,0.0,0.757,0.243,"RT @lpolgreen: I have covered many African elections. I have a pretty good idea how western election observers would respond to this in, sa"
maturewisdom,ECpetition,0.0,0.0,1.0,0.0,RT @ECpetition: https://t.co/6SdQhpNUQv
maturewisdom,nytimes,0.0,0.0,1.0,0.0,RT @ECpetition: https://t.co/6SdQhpNUQv
bhmoll5000,twitter,-0.2247,0.189,0.7,0.111,"I think I can help w the whole ""who really hacked the election &amp; allowed Putins surgically augmented cock to be thr https://t.co/ZUqrzbXy55"
suicide_romance,JuddLegum,0.4404,0.0,0.838,0.162,RT @JuddLegum: UPDATE: GOP members supporting investigation of Russian interference in electionSen GrahamSen McCainSen LankfordSen Cor
wolverinelmj,danversohara,0.0,0.0,1.0,0.0,RT @danversohara: Everyone around me: the election is over get over itMe: https://t.co/ykfoZyr5k2
wolverinelmj,twitter,0.0,0.0,1.0,0.0,RT @danversohara: Everyone around me: the election is over get over itMe: https://t.co/ykfoZyr5k2
JkFlower60,JasonKander,-0.6597,0.213,0.787,0.0,"RT @JasonKander: If we ignore Russian espionage in our election, we embolden other foreign powers to launch similar attacks on every aspect"
LaCina52,cdelbrocco,-0.6342,0.188,0.812,0.0,RT @cdelbrocco: He's a fucking liar!! Trump: It's 'Ridiculous' To Think Russia Intervened In The Election On My Behalf  https://t.co/hI0W
LaCina52,t,-0.6342,0.188,0.812,0.0,RT @cdelbrocco: He's a fucking liar!! Trump: It's 'Ridiculous' To Think Russia Intervened In The Election On My Behalf  https://t.co/hI0W
kvg1988,JanJohnsonFL,-0.5707,0.257,0.644,0.099,@JanJohnsonFL @kurteichenwald libtards were sure about the election... the recounts... and now the Russian hacker conspiracy! They're lost.
NedSparks,BrendanNyhan,-0.4659,0.169,0.787,0.043,"RT @BrendanNyhan: Seeing people dismiss as silly conspiracy talk, but far more serious. Potential Dep SOS suggesting Obama used IC in a dom"
JeffersonsNotes,westernlvr,0.0,0.0,1.0,0.0,@westernlvr @WalshFreedom @NBCNews These people are just reporting what the Russians said!!!! Here's Fortune.https://t.co/QHYQdHA3Ac
ElenaSryva,kurteichenwald,-0.2382,0.22,0.67,0.11,"RT @kurteichenwald: No offense, @chucktodd, but when u say no one was sure Russia behind hack pre-election, shows u need to read more. http"
mbrobison,TimOBrien,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
mbrobison,,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
luna_sea,npr,-0.34,0.13,0.87,0.0,"Bipartisan group of senators say reports on Russia cyberattacks to influence election should ""alarm every American"" https://t.co/2ce7PoYTR5"
donalds_dad,twitter,-0.1027,0.076,0.924,0.0,#TeamTrump challenged the veracity of US intel that Russia influenced #election for #Trump. Not what #Russia intel https://t.co/wi7NKMOt6m
katomart,MarkDice,0.0,0.183,0.633,0.183,RT @MarkDice: Stop.  You idiots failed in all your predictions about the election. Just accept that Trump is better in every way. https://t
katomart,,0.0,0.183,0.633,0.183,RT @MarkDice: Stop.  You idiots failed in all your predictions about the election. Just accept that Trump is better in every way. https://t
karenkho,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
MikeJC12019,GavinNewsom,0.4767,0.0,0.853,0.147,RT @GavinNewsom: Trump put down U.S. intelligence agencies rather than acknowledge Russia's involvement in the election. His priorities her
crankonosborn,abermans,-0.3802,0.126,0.874,0.0,RT @abermans: 2/2017 #Election?Come what #may wants:More #Brexit delay and more tory power.Only she will get mass #UKIP upvote!https://
crankonosborn,,-0.3802,0.126,0.874,0.0,RT @abermans: 2/2017 #Election?Come what #may wants:More #Brexit delay and more tory power.Only she will get mass #UKIP upvote!https://
RB98SS,steph93065,-0.296,0.104,0.896,0.0,@steph93065 They knew it'd take 12yrs to fundamental Transform Amer an without HRC their screwed.They'll do anything to undermine election.
VLaw09,jameshamblin,0.0,0.0,1.0,0.0,RT @jameshamblin: So people believe a pizza place is a government sex ring but fancy themselves too savvy to look into Russian election int
vancetran,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
scandalholic,AlyssaColeLit,-0.4767,0.129,0.871,0.0,"RT @AlyssaColeLit: ""state officials are now admitting that most of the voting machines in Detroit were broken on Election Day"" Hmm. https:/"
scandalholic,,-0.4767,0.129,0.871,0.0,"RT @AlyssaColeLit: ""state officials are now admitting that most of the voting machines in Detroit were broken on Election Day"" Hmm. https:/"
NickEKnockers,mitchellvii,-0.5574,0.195,0.805,0.0,RT @mitchellvii: So the Democrats are claiming that the Russians rigged the election by exposing what Democrats really think?You can't ma
