User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
Nolanelle,mobile,-0.2263,0.119,0.881,0.0,Hillary pleads court to dismiss lawsuit against her4her lies&amp;harm RE#Benghazi https://t.co/h8Qe9bvVxY. #ImWithHer #StillWithHer #tcot #cvot
Luminami_,realDonaldTrump,-0.4767,0.124,0.876,0.0,@realDonaldTrump Do not be quiet. Speak of the voting machines changing votes from Hillary to Trump. All her votes were yours. Attack them.
JkbComic,twitter,-0.4717,0.128,0.872,0.0,Ken is just another Globalist Hillary Shill who is Butthurt That his Crook HRC didn't Win so that she could carry o https://t.co/Nx8iGaAz5P
Konamali1,RogerJStoneJr,-0.6486,0.29,0.71,0.0,RT @RogerJStoneJr: Florida #NeverTrump loser Ray Valdes = Crooked Hillary Clinton. He must be stopped. https://t.co/8Bnu81beCn
Konamali1,twitter,-0.6486,0.29,0.71,0.0,RT @RogerJStoneJr: Florida #NeverTrump loser Ray Valdes = Crooked Hillary Clinton. He must be stopped. https://t.co/8Bnu81beCn
suzost,nypost,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
suzost,t,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
michaelirwin57,Bencjacobs,-0.5688,0.187,0.813,0.0,"@Bencjacobs Based on the history of this current administration, I believe that more then a conspiracy theory the R https://t.co/P9CuN4dCNO"
michaelirwin57,twitter,-0.5688,0.187,0.813,0.0,"@Bencjacobs Based on the history of this current administration, I believe that more then a conspiracy theory the R https://t.co/P9CuN4dCNO"
BongBong,TheRealDonnacha,0.5267,0.0,0.764,0.236,@TheRealDonnacha @bobbyrobertspdx @jowrotethis Right because Hillary was such a fabulous human being: https://t.co/bOjeI7Z9QD
BongBong,youtube,0.5267,0.0,0.764,0.236,@TheRealDonnacha @bobbyrobertspdx @jowrotethis Right because Hillary was such a fabulous human being: https://t.co/bOjeI7Z9QD
gerfingerpoken2,americanthinker,-0.7269,0.357,0.643,0.0,Petraeus Prosecuted - Why not Hillary 4 the same crime? https://t.co/2nLmcsZPVO   - American Thinker - #PJNET - https://t.co/rSFqkggtoF
georgezab,CitizensFedUp,0.2023,0.0,0.872,0.128,"RT @CitizensFedUp: Hillary could have legal right to challenge electoral college system and be next US president, says law professor https:"
paulbenedict7,manny_ottawa,-0.3412,0.107,0.893,0.0,RT @manny_ottawa: How did even 1 person vote for Hillary.I can understand the deceased voting for her they didn't know better. https://t.c
paulbenedict7,,-0.3412,0.107,0.893,0.0,RT @manny_ottawa: How did even 1 person vote for Hillary.I can understand the deceased voting for her they didn't know better. https://t.c
lngawaitedsleep,CrankyEthicist,0.7409,0.0,0.773,0.227,"@CrankyEthicist @meakoopa GAME THEORY: MARIO IS ACTUALLY OBAMA, BOWSER IS HILLARY???PARAKOOPA IS THE LOVABLE MEME GUY FROM THE DEBATES"
TheRichWilkins,twitter,-0.6652,0.28,0.72,0.0,"Hillary had an ""email issue"" based on fuzzy conspiracy theories, but the CIA is clueless? https://t.co/h19rVi5ulB"
ericsusy,asamjulian,-0.3612,0.152,0.848,0.0,RT @asamjulian: Priebus: The Russians Didn't Force Hillary Clinton To Ignore Wisconsin and Michigan  https://t.co/IFOVeb3LXd
ericsusy,realclearpolitics,-0.3612,0.152,0.848,0.0,RT @asamjulian: Priebus: The Russians Didn't Force Hillary Clinton To Ignore Wisconsin and Michigan  https://t.co/IFOVeb3LXd
DJSCHEMES,twitter,0.0,0.0,1.0,0.0,"""You know I voted for hillary too my nigga"" https://t.co/RK1QDhs4qB"
Markperugini1,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
DonTrumpeone,LindaSuhler,0.4404,0.0,0.847,0.153,RT @LindaSuhler: A good time to mention Hillary Clinton's REAL link to Russia...#RussianHackingShe transferred our uranium to Putin...FOR
john_brumjo,Old_Bern_Kenobi,-0.7579,0.255,0.745,0.0,RT @Old_Bern_Kenobi: This is how far Hillary's sycophants have sunk: Blaming fast food workers for Hillary's failure without a shred of fac
kmy17,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
DeRay_Shawn,SheWhoVotes,-0.7096,0.211,0.789,0.0,"RT @SheWhoVotes: If Hillary was complicit in Russian treason the way Donald is, I'd rightly turn on her. This should be unacceptable to *al"
CuAtSea,VegasGOP,-0.7778,0.244,0.756,0.0,RT @VegasGOP: Maybe Hillary lost because she is one of the most hated and corrupt individuals to ever seek the Presidency? #AMJoy https://t
CuAtSea,,-0.7778,0.244,0.756,0.0,RT @VegasGOP: Maybe Hillary lost because she is one of the most hated and corrupt individuals to ever seek the Presidency? #AMJoy https://t
christiang415,IdiotDems,-0.4939,0.158,0.842,0.0,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/
christiang415,t,-0.4939,0.158,0.842,0.0,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/
zztopf450,immigrant4trump,-0.9136,0.432,0.568,0.0,"RT @immigrant4trump: Hillary ""Liar of the Year""  Blames Fake News, and Russia for Lost, Electoral Landslide Loss to Trump 308 VS 232 #mag"
zprfct,phil200269,-0.875,0.348,0.576,0.076,RT @phil200269: Hillary getting on the fake news bandwagon is like Bill Clinton speaking out against the evils of rape in American society.
1stworldmusic,TheBaxterBean,-0.3182,0.113,0.887,0.0,"RT @TheBaxterBean: REMINDER: Hillary Clinton lost Michigan by only 10,704 votes. Detroit has 513,000 registered voters &amp; turnout declined ("
ShockedBirgit,BV,0.0,0.0,1.0,0.0,The misjudgments about voters began with Hillary Clinton's announcement video. https://t.co/29SvDZiVeA via @BV #StillSanders
ShockedBirgit,bloomberg,0.0,0.0,1.0,0.0,The misjudgments about voters began with Hillary Clinton's announcement video. https://t.co/29SvDZiVeA via @BV #StillSanders
Trippn21,jojoh888,-0.5574,0.419,0.581,0.0,@jojoh888 And #Hillary shit her pants
leelamchop,DailyCaller,-0.5267,0.268,0.614,0.118,RT @DailyCaller: Some Hillary Clinton Donors Infuriated They Didnt Make The Cut For Thank-You Party https://t.co/P7eNNGThpl https://t.co/7
leelamchop,dailycaller,-0.5267,0.268,0.614,0.118,RT @DailyCaller: Some Hillary Clinton Donors Infuriated They Didnt Make The Cut For Thank-You Party https://t.co/P7eNNGThpl https://t.co/7
filmystic,zachheltzel,0.3182,0.079,0.722,0.199,"RT @zachheltzel: 68% of Trump supporters want him to imprison Hillary Clinton for no reason, in case you were wondering the exact number of"
thiaalife,DanielleMuscato,0.7184,0.0,0.778,0.222,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same"
lrnewton1,RNRMississippi,-0.2263,0.215,0.642,0.143,"RT @RNRMississippi: Russians are Amazing: Set up a private server, rigged the primary, used BleachBit to violate a court order, then made"
naniof_two,_edwardmondini_,0.0,0.0,1.0,0.0,@_edwardmondini_ @ntvnyr173 How about someone start with SOS term + find $6 BILLION Hillary lost/donated to #ClintonFoundation!
ReGenesisRadio,youtube,0.3724,0.045,0.852,0.103,https://t.co/shE8LxIjnF it's not the Russians stupid its the NSA and FBI Hillary they don't want you in there get a clue zip go away u2 BHO
alohaberni,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
hillary_sarah,tatianaramozzzz,0.0,0.0,1.0,0.0,@tatianaramozzzz kkkkkkkk Jesus
TXhistorylover,twitter,-0.25,0.125,0.875,0.0,The Russians replicated every voter in America and cancelled all of the Hillary votes https://t.co/RC7GpYkJyR
mauriciod44,riwired,0.2023,0.0,0.921,0.079,"RT @riwired: Pres. Obama sent his top campaign manager, and other aides, on American taxpayer $ to influence Israel's election &amp; Hillary in"
extractionista,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
test5f1798,nydailynews,0.0,0.0,1.0,0.0,https://t.co/yv4h9sR6iN : f4b96ade-2c88-4500-b802-11c64292b1ad
CerulloElaine,bfraser747,-0.6901,0.222,0.778,0.0,"RT @bfraser747:  ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate."" ~ @GovMikeHu"
suzierwilson,WayneDupreeShow,-0.2023,0.217,0.664,0.119,"RT @WayneDupreeShow: There's no PROOF Russia hacked anything, let's be serious. The same media who said Hillary was winning in the polls is"
gretchen_nation,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
aasstevens,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
kgiuseppe,Change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/FRzp92uwwv via @Change
kgiuseppe,change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/FRzp92uwwv via @Change
SukiFrench,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
PatriciaAHenso1,steph93065,0.0,0.0,1.0,0.0,RT @steph93065: To all the crazies following the Russian/Trump thing...Trump didn't give Russia enough uranium to nuke the entire world...
MLinebacker48,MarieLeff,-0.4767,0.262,0.611,0.127,RT @MarieLeff: @BreitbartNews This is better than the daily reminder that Hillary suffered a brain injury so severe... 
MrDevilAdvocate,RNRMississippi,-0.2263,0.215,0.642,0.143,"RT @RNRMississippi: Russians are Amazing: Set up a private server, rigged the primary, used BleachBit to violate a court order, then made"
hillary_sarah,tatianaramozzzz,0.0,0.0,1.0,0.0,RT @tatianaramozzzz: @hillary_sarah serissimo kkjkkkkkkk
kgvet,FoxNews,-0.6901,0.222,0.778,0.0,"RT @FoxNews: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate."
jjwright_janet,nia4_trump,0.0,0.0,1.0,0.0,RT @nia4_trump: Watch Hillary LIE during her SoS confirmation hearing. #ClintonCash #UraniumOne The RUSSIANS #ClintonFoundationhttps://t
go4gin,carold501,0.7881,0.143,0.515,0.342,"RT @carold501: Funny how the left laughed and said the election couldn't be hacked and then when their darling Hillary lost, they scream it"
tatianaramozzzz,hillary_sarah,0.0,0.0,1.0,0.0,@hillary_sarah serissimo kkjkkkkkkk
Barbara4Freedom,SteveDeaceShow,0.0,0.0,1.0,0.0,"RT @SteveDeaceShow: Can only imagine what some ""conservatives"" would say if President Hillary's SOS was a corporate globalist seen toasting"
02C5,vivelafra,-0.4019,0.241,0.623,0.136,RT @vivelafra: MEET THE AMATEUR: @ChuckTodd's buffoonish loyalty to #Hillary is beyond embarrassing &amp; destroys the credibility of @MeetTheP
PeteKaliner,redsteeze,0.0,0.0,1.0,0.0,RT @redsteeze: Russia wanted Trump. You know who else wanted Trump? Hillary &amp; our media. All three got what they wanted.
MarkopoloXYZ,davidfrum,0.0,0.0,1.0,0.0,"RT @davidfrum: Maybe it wasnt tactical, but I still dont understand why Hillary never said: Take off that pin, its not your flag, you P"
grocknroll165,datrumpnation1,0.0,0.0,1.0,0.0,RT @datrumpnation1: Look who is behind the Russian CIA story:1. Washington Post2. Obama3. Schumer 4. McCain &amp; Lindsay Graham5. Hillary
HaieyEHampton,Lrihendry,-0.5848,0.147,0.853,0.0,"RT @Lrihendry: If Russia is the enemy, why didn't anyone look into why Hillary sold 20% of our uranium to them! #FakeNewsChallenge @realDon"
techweenie,mmpadellan,0.0,0.0,1.0,0.0,RT @mmpadellan: Think about it.Ever see a 70yr old man UNHINGED 2 the point of grade-school taunts?Hillary CALLED it on #RussianHackers.
yceek,yceek,0.0,0.0,1.0,0.0,"RT @yceek: Americans! If Hillary Clinton can stage assassin of Trump in Reno, imagine what this thug do to the rest of us! https://t.co/Ed"
yceek,t,0.0,0.0,1.0,0.0,"RT @yceek: Americans! If Hillary Clinton can stage assassin of Trump in Reno, imagine what this thug do to the rest of us! https://t.co/Ed"
Dupetones,camper_bruce,0.0,0.0,1.0,0.0,@camper_bruce @thehill Hillary slept thru Hillary's part
wilmajeanne,morningmika,-0.5423,0.29,0.71,0.0,@morningmika @JoeNBC @MSNBC @HillaryClinton @chucktodd @jasoninthehouse You warned us Hillary.  Unfortunately e-mai https://t.co/TZAvJtWY2T
wilmajeanne,twitter,-0.5423,0.29,0.71,0.0,@morningmika @JoeNBC @MSNBC @HillaryClinton @chucktodd @jasoninthehouse You warned us Hillary.  Unfortunately e-mai https://t.co/TZAvJtWY2T
Beatromney,AdamsFlaFan,-0.3612,0.167,0.739,0.094,"RT @AdamsFlaFan: Trump Okay With Pay-To-Play For Himself, Not Hillary Clinton | Crooks and Liars https://t.co/wokIcX3tph via @crooksandliars"
Beatromney,crooksandliars,-0.3612,0.167,0.739,0.094,"RT @AdamsFlaFan: Trump Okay With Pay-To-Play For Himself, Not Hillary Clinton | Crooks and Liars https://t.co/wokIcX3tph via @crooksandliars"
imalilr,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
texan2you,peterjhasson,-0.4939,0.158,0.842,0.0,RT @peterjhasson: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/a9yjWWX9eF via
texan2you,dailycaller,-0.4939,0.158,0.842,0.0,RT @peterjhasson: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/a9yjWWX9eF via
1AllHearingEar,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
Inked1BNA,TheBaxterBean,-0.3182,0.113,0.887,0.0,"RT @TheBaxterBean: REMINDER: Hillary Clinton lost Michigan by only 10,704 votes. Detroit has 513,000 registered voters &amp; turnout declined ("
GGthinking,slone,-0.4466,0.118,0.882,0.0,RT @slone: We KNOW that McCain and Graham voted for Hillary b/c they're both GLOBALISTS. There is NO difference btwn a D globalist &amp; an R g
vandives,FoxNews,-0.6901,0.222,0.778,0.0,"RT @FoxNews: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate."
michellegun24,umpire43,-0.5859,0.137,0.863,0.0,RT @umpire43: Hundreds of thousands of Fraud Hillary votes were foung in Detroit and in Millwaukee and in Philly. Did Russia do that to hel
noturbone,hrh_orchid,-0.6808,0.219,0.781,0.0,@hrh_orchid @ybbkaren derp she still lost 30 out of 50 states that means more than 50% of the states rejected hillary clinton
NotTurnbull,peterdaou,-0.25,0.152,0.738,0.111,"RT @peterdaou: If you're convinced that Hillary is corrupt, flawed, unlikable, dishonest, that was EXACTLY the goal of Russian tampering. C"
valfarly,ericgarland,-0.0516,0.101,0.806,0.093,"RT @ericgarland: And now, the target for electoral mischief is enormous. Hillary is the most known quantity in America, with huge backstory."
ericsusy,DineshDSouza,-0.3182,0.173,0.827,0.0,RT @DineshDSouza: The reason Hillary lost is not Russia--it's this guy https://t.co/tERRJGv05E
ericsusy,twitter,-0.3182,0.173,0.827,0.0,RT @DineshDSouza: The reason Hillary lost is not Russia--it's this guy https://t.co/tERRJGv05E
GregQ42,SethAMandel,0.0,0.0,1.0,0.0,"You know what, Democrats?#Hillary cost Hillary the election. Get over it@SethAMandel @seanmdav"
Yombe,theatlantic,-0.5267,0.207,0.793,0.0,The Danger of Trump and Putin's Relationship - The Atlantic9/21/16 #TrumpPutin #Russianhackers #Hillary #Mandate https://t.co/08FyWaCoxI
GoldAntiquated,NIRPUmbrella,0.2942,0.0,0.905,0.095,RT @NIRPUmbrella: On election night #Trump offered to buy Hillary's $7 million dollars worth of fireworks for 5 cents on the dollar! http
stormyzcrochet,change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/HYANNDPcxe
mom2kidz63,DineshDSouza,-0.3182,0.173,0.827,0.0,RT @DineshDSouza: The reason Hillary lost is not Russia--it's this guy https://t.co/tERRJGv05E
mom2kidz63,twitter,-0.3182,0.173,0.827,0.0,RT @DineshDSouza: The reason Hillary lost is not Russia--it's this guy https://t.co/tERRJGv05E
Therealrajeshp,steph93065,-0.5455,0.144,0.799,0.057,@steph93065 I think they are getting Hillary for 2020 (it's not hillarys fault but Russia) vote for her in 2020 and oh there was fake news.
njpcnjpc,Cernovich,0.296,0.083,0.795,0.123,"RT @Cernovich: If Hillary had won we'd have talked about ""rigged elections"" for a day or two and then moved on. What we are seeing today is"
GADiA_tx,France4Hillary,0.34,0.082,0.786,0.132,"RT @France4Hillary: #Hillary lost 4 states (FL, MI, WI, PA) by ~1 point. If not for Russia/Comey, she'd have won them all. WE NEED A #REVOT"
CzarCache_,twitter,0.0,0.0,1.0,0.0,o#dank #memes #meme #fazeup  #fazeclan #crazy #funny #hillary #trump #rattpack #lol #omg #clown #clowns #youtube https://t.co/LVJcs5uD0d
Anyshka,MrDane1982,0.1007,0.161,0.714,0.125,"RT @MrDane1982: 40 yrs of fighting for us, this time we fight for her until she have enough ground to stand on! The best thing Hillary can"
