User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
AlishaMichajl,FrankLuntz,0.1571,0.091,0.792,0.117,RT @FrankLuntz: In case I wasn't clear enough from my previous tweets:Hillary Clinton will be the next President of the United States.  #
pappukepapa,mitchellvii,-0.1779,0.109,0.81,0.081,RT @mitchellvii: All of these early media predictions assume Hillary is getting all the Dem votes and ignoring Trumps advantage with Indies.
amswank,micahwavee,0.802,0.0,0.647,0.353,RT @micahwavee: I think Hillary &amp; Trump supporters alike can at least agree that Branstad needs to go lol.
_JTovar,BandzUpDee,-0.8441,0.269,0.731,0.0,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH
da_realPJay,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
da_realPJay,regated,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
moyankeefan,cascamike,0.0,0.0,1.0,0.0,RT @cascamike: couple of bernie bros voting to put hillary clinton in the white house. https://t.co/2fWUNgWQzK
moyankeefan,twitter,0.0,0.0,1.0,0.0,RT @cascamike: couple of bernie bros voting to put hillary clinton in the white house. https://t.co/2fWUNgWQzK
ayala_joa,Sia,0.0,0.0,1.0,0.0,RT @Sia: VOTE FOR HILLARY #imwithher 
aeriaIview,hyejenog,0.0,0.0,1.0,0.0,@hyejenog hillary will END him
Ih8heels,mitchellvii,-0.1779,0.109,0.81,0.081,RT @mitchellvii: All of these early media predictions assume Hillary is getting all the Dem votes and ignoring Trumps advantage with Indies.
SulkingWriter,HillaryClinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
SulkingWriter,hillaryclinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
erneststewart6,TruthFeedNews,0.4574,0.16,0.566,0.273,"RT @TruthFeedNews: WOW! HILLARY'S NUMBERS HAVE COLLAPSED IN REUTERS ""TURNOUT"" POLL https://t.co/rAjk98P9kt"
erneststewart6,truthfeed,0.4574,0.16,0.566,0.273,"RT @TruthFeedNews: WOW! HILLARY'S NUMBERS HAVE COLLAPSED IN REUTERS ""TURNOUT"" POLL https://t.co/rAjk98P9kt"
mydogken,MichelleRehorka,-0.69,0.257,0.687,0.056,"@MichelleRehorka @cnnbrk and when Hillary loses, the same gonna happen. Any excuse to tear something up and hurt people!"
awe_rare,ollaollu,0.0,0.0,1.0,0.0,"RT @ollaollu: Hillary: 67,223 votes (29.1%)Trump: 154,176 votes (66.8%)LIVE 6:57:09 PM ET"
babyybry,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
babyybry,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
alecialynn,HillaryClinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
alecialynn,hillaryclinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
_jaycheat,BangYaBrainsOut,0.5719,0.0,0.748,0.252,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.
a_mamii6,memesuppIy,-0.1695,0.196,0.804,0.0,"RT @memesuppIy: We don't want Trump, we don't want Hillary, we just want Cory back in the house"
kf4bef,mitchellvii,-0.1779,0.109,0.81,0.081,RT @mitchellvii: All of these early media predictions assume Hillary is getting all the Dem votes and ignoring Trumps advantage with Indies.
HansVonSell,PrisonPlanet,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
HansVonSell,twitter,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
WmScottBlair,FeliciaBGomez,-0.298,0.149,0.744,0.106,"RT @FeliciaBGomez: Translation: ""We just realized that Hillary's LOSING in NC! Quick! Change the rules! Who cares if it's on the actual ele"
24kcrownn,whytruy,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
24kcrownn,twitter,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
lmjaddict,chasemylovex,0.4404,0.0,0.873,0.127,RT @chasemylovex: Y'all better be throwing away these troll ballots after y'all post these pics for RTs and vote for Hillary.
waughbr,seanhannity,0.0,0.0,1.0,0.0,@seanhannity @realDonaldTrump frank lungs just called the election for Hillary?
grimylittleboy,anuscosgrove,0.0,0.0,1.0,0.0,RT @anuscosgrove: im so high i just typed in google is Hillary or Clinton gonna be president
danhancox,politico,-0.5574,0.153,0.847,0.0,Was trying to explain/recall the nasty tone of the Hillary (+ Bill) 08 primary campaign against Obama and found this https://t.co/HgxylIgdsQ
jesylroche,sadgallexi,-0.5106,0.142,0.858,0.0,"RT @sadgallexi: ""Hillary is a liar, listen to me while I parrot things people have been saying for years to sound smart."" https://t.co/sN2A"
jesylroche,t,-0.5106,0.142,0.858,0.0,"RT @sadgallexi: ""Hillary is a liar, listen to me while I parrot things people have been saying for years to sound smart."" https://t.co/sN2A"
brendanoe60,mitchellvii,-0.1779,0.109,0.81,0.081,RT @mitchellvii: All of these early media predictions assume Hillary is getting all the Dem votes and ignoring Trumps advantage with Indies.
perkoflaura,boreanazs,-0.0191,0.097,0.903,0.0,RT @boreanazs: hillary and trump will never reach this level  https://t.co/H5WvbUT7ab
perkoflaura,vine,-0.0191,0.097,0.903,0.0,RT @boreanazs: hillary and trump will never reach this level  https://t.co/H5WvbUT7ab
Philly4Really,VanityFair,0.0,0.0,1.0,0.0,RT @VanityFair: Sarah Paulson transforms Hillary Clintons e-mails into award-worthy theater https://t.co/Umx1lB7hsQ https://t.co/GntDhkshBz
Philly4Really,vanityfair,0.0,0.0,1.0,0.0,RT @VanityFair: Sarah Paulson transforms Hillary Clintons e-mails into award-worthy theater https://t.co/Umx1lB7hsQ https://t.co/GntDhkshBz
DUKE_NUKEM_69,JaredWyand,-0.742,0.285,0.642,0.073,"RT @JaredWyand: Don't be nervous America. We're only facing economic collapse, anarchy, and inevitable civil war if Hillary wins#Election"
HIzamoron,Scarlett210,-0.765,0.28,0.72,0.0,"RT @Scarlett210: And #Hillary is a self-serving #elitist who'll continue #globalist policies, destroy ur safety&amp; deprive ur kids of a futur"
Koipan23,JordanRae_24,0.0,0.0,1.0,0.0,RT @JordanRae_24: a lot of people are tryna vote for trump but the computers are changin it to Hillary 
SaraVespucci,whytruy,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
SaraVespucci,twitter,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
lookitslyndseyy,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
IAmTayNelson,___DestinyJadai,-0.6739,0.476,0.524,0.0,"RT @___DestinyJadai: ""VOTE HILLARY BITCH""  https://t.co/xVltWc6dU7"
IAmTayNelson,twitter,-0.6739,0.476,0.524,0.0,"RT @___DestinyJadai: ""VOTE HILLARY BITCH""  https://t.co/xVltWc6dU7"
creminsmom,JOHNSONSFOOL,-0.4003,0.119,0.881,0.0,@JOHNSONSFOOL If Hillary worked for a bank (any US Company) &amp;  released Confidential Info.... She is fired.... Fire Hillary .... Vote Trump!
serena_223,ParksPics,0.0,0.0,1.0,0.0,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc
serena_223,twitter,0.0,0.0,1.0,0.0,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc
_Zakkery_,FreeMemesKids,-0.1695,0.196,0.804,0.0,"RT @FreeMemesKids: We don't want Trump, we don't want Hillary, we just want Cory back in the house"
stumpyyyyyyy,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
crose84,Lisa_JDC,0.0,0.0,1.0,0.0,"RT @Lisa_JDC: If you were in line before the polls close, you have the right to vote. #StayInLine and vote for #hillary #ElectionDay https:"
jamesedgriffin,PrisonPlanet,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
jamesedgriffin,twitter,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
LaurynKhleo,mefeater,0.5067,0.0,0.81,0.19,RT @mefeater: Big Freedia giving us a POLTICAL BOP! VOTE FOR HILLARY! VOTE FOR HILLARY! https://t.co/YwSS2vY5Xw
LaurynKhleo,twitter,0.5067,0.0,0.81,0.19,RT @mefeater: Big Freedia giving us a POLTICAL BOP! VOTE FOR HILLARY! VOTE FOR HILLARY! https://t.co/YwSS2vY5Xw
_IHateIgnorance,BangYaBrainsOut,0.5719,0.0,0.748,0.252,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.
ntamylee,FIirtationship,0.0,0.0,1.0,0.0,RT @FIirtationship: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/LA0LDtKi0P
ntamylee,twitter,0.0,0.0,1.0,0.0,RT @FIirtationship: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/LA0LDtKi0P
rdonoghue,Spacekatgal,0.5106,0.0,0.875,0.125,"RT @Spacekatgal: CSPAN is passing out free copies of the constitution at Hillary HQ, which is the most C-SPAN thing to do ever. #ImWithHer"
sorrowen,TwitchyTeam,0.296,0.0,0.879,0.121,"RT @TwitchyTeam: Guy Benson shares Hillarys internals via a Dem source, take with grains of salt #ElectionNight https://t.co/BvrwdS5WIh"
sorrowen,twitchy,0.296,0.0,0.879,0.121,"RT @TwitchyTeam: Guy Benson shares Hillarys internals via a Dem source, take with grains of salt #ElectionNight https://t.co/BvrwdS5WIh"
hannah_leeann16,StevannaA,0.3832,0.101,0.71,0.189,RT @StevannaA: It blows my mind that so many Americans who were raised to value honesty are completely ignoring the fact that Hillary CANNO
JJManring,HillaryClinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
JJManring,hillaryclinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
Rich_893,billmaher,-0.8753,0.382,0.574,0.044,"RT @billmaher: Pls vote for Hillary today. Even if you don't like her, its necessary to block a dangerous lunatic ultimate power. #ThisTime"
POLITICAL_Jeff,mitchellvii,-0.7645,0.32,0.68,0.0,"RT @mitchellvii: Based upon exits, voters very unhappy with big money corruption.  That's bad for Hillary."
EmehDR,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
EmehDR,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
samkrenz_,billmaher,-0.8753,0.382,0.574,0.044,"RT @billmaher: Pls vote for Hillary today. Even if you don't like her, its necessary to block a dangerous lunatic ultimate power. #ThisTime"
_tierrrraaaa,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
_tierrrraaaa,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
Khaleesi_Hodan,TheDailyShow,0.0,0.0,1.0,0.0,RT @TheDailyShow: Beyonc performs at a Hillary Clinton rally. https://t.co/TCkTVdEWwB https://t.co/Uo18unNpjY
Khaleesi_Hodan,cc,0.0,0.0,1.0,0.0,RT @TheDailyShow: Beyonc performs at a Hillary Clinton rally. https://t.co/TCkTVdEWwB https://t.co/Uo18unNpjY
demar19511,linkis,0.5719,0.0,0.764,0.236,Pat Buchanan Says The Country Will &amp;#8216;Not Be United&amp;#8217; If Hillary Wins: https://t.co/WtIwOcQxrM
d6sty,PzFee,0.4404,0.0,0.873,0.127,RT @PzFee: BREAKING NEWS -- Spongebob shot at Trump rally. He was supporting Hillary Clinton and got shot by Plankton. https://t.co/mU8MRF2
d6sty,t,0.4404,0.0,0.873,0.127,RT @PzFee: BREAKING NEWS -- Spongebob shot at Trump rally. He was supporting Hillary Clinton and got shot by Plankton. https://t.co/mU8MRF2
lilwha13,Laughbook,-0.0191,0.089,0.911,0.0,RT @Laughbook: Trump and Hillary will never reach this level #electionday https://t.co/UqM6dObmZg
lilwha13,twitter,-0.0191,0.089,0.911,0.0,RT @Laughbook: Trump and Hillary will never reach this level #electionday https://t.co/UqM6dObmZg
the_Jordanrules,Dolo_kd,0.0,0.111,0.777,0.111,RT @Dolo_kd: I'm voting for Hillary Clinton only because she's a strong woman who stood by her husband side after he cheated .. she has cha
carefreegrldom,BuzzFeed,0.0,0.0,1.0,0.0,RT @BuzzFeed: Rihanna just wore a shirt of herself wearing a Hillary Clinton shirt https://t.co/TFr2UJjW7n https://t.co/plOF0TDy1M
carefreegrldom,buzzfeed,0.0,0.0,1.0,0.0,RT @BuzzFeed: Rihanna just wore a shirt of herself wearing a Hillary Clinton shirt https://t.co/TFr2UJjW7n https://t.co/plOF0TDy1M
_DonnyT,giveyouIife,-0.128,0.2,0.8,0.0,RT @giveyouIife: cutting up for Hillary https://t.co/jPUGgWhB8K
_DonnyT,twitter,-0.128,0.2,0.8,0.0,RT @giveyouIife: cutting up for Hillary https://t.co/jPUGgWhB8K
Hardline_Stance,He_Has_Failed,-0.6486,0.306,0.694,0.0,"RT @He_Has_Failed: Hillary Ally Warned She, Dems Could Be Destroyed By Corruption https://t.co/ZO7FCMi8kO https://t.co/X3Gvtjyi16"
Hardline_Stance,dailycaller,-0.6486,0.306,0.694,0.0,"RT @He_Has_Failed: Hillary Ally Warned She, Dems Could Be Destroyed By Corruption https://t.co/ZO7FCMi8kO https://t.co/X3Gvtjyi16"
pacmann007,CloydRivers,0.0,0.0,1.0,0.0,"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...https://t.co/TuUpD7Qgcg"
pacmann007,amp,0.0,0.0,1.0,0.0,"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...https://t.co/TuUpD7Qgcg"
lopezzjenn,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
DunkirkDavid,jakerock88,0.7003,0.0,0.746,0.254,@jakerock88 good evening Jake thanks for the follow we need Donald Trump as our president never Hillary @TeamTrump #Election2016
StephanieMitz,FemMajority,0.0,0.0,1.0,0.0,"RT @FemMajority: It's not just Hillary. Tonight, 7 women are trying to become the first female senator or house rep from their state: https"
TuNaLdO,DailyMail,0.0,0.0,1.0,0.0,RT @DailyMail: With 1.54% reporting in Kentucky:  Trump 68%  Hillary 28%https://t.co/GMVxvJS7cN #ElectionNight
TuNaLdO,dailymail,0.0,0.0,1.0,0.0,RT @DailyMail: With 1.54% reporting in Kentucky:  Trump 68%  Hillary 28%https://t.co/GMVxvJS7cN #ElectionNight
becky_page_,Kay_wizz1,-0.1182,0.1,0.819,0.082,"RT @Kay_wizz1: But Hillary can't be trusted w her own email account. Which is to me, a lot more important that twitter. Don't @ me https://"
becky_page_,,-0.1182,0.1,0.819,0.082,"RT @Kay_wizz1: But Hillary can't be trusted w her own email account. Which is to me, a lot more important that twitter. Don't @ me https://"
kmichelleregus,FreddyAmazin,0.0,0.0,1.0,0.0,RT @FreddyAmazin: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/UFcFkP6js1
kmichelleregus,twitter,0.0,0.0,1.0,0.0,RT @FreddyAmazin: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/UFcFkP6js1
KeilaCee,BandzUpDee,-0.8441,0.269,0.731,0.0,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH
azdespot,PrisonPlanet,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
azdespot,twitter,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
JIndeliclae,brainpicker,-0.6597,0.24,0.702,0.058,"RT @brainpicker: ""Im horrified to watch the bizarre pageant of my nation pretending these two contenders are equivalent."" THIS https://t.c"
JIndeliclae,,-0.6597,0.24,0.702,0.058,"RT @brainpicker: ""Im horrified to watch the bizarre pageant of my nation pretending these two contenders are equivalent."" THIS https://t.c"
V_Krassilnikov,foreignpolicy,0.0,0.0,1.0,0.0,The Hillary Clinton Doctrine https://t.co/T3P0Lb7rE3
caleb_330,Avstvn,-0.1695,0.196,0.804,0.0,"RT @Avstvn: We don't want Trump, we don't want Hillary, we just want Cory back in the house."
miraculashton,HillaryClinton,0.6486,0.0,0.819,0.181,"RT @HillaryClinton: ""I believe with all my heart that our best days are still ahead of us, if we reach for them together. Hillary in Phil"
vlenxx,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
vlenxx,regated,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
hotteronline,patrickhumps,-0.4588,0.19,0.724,0.086,RT @patrickhumps: If Hillary loses the election by like 1 vote I'm blaming it on the person who wrote in Harry Styles on their ballot
princessmyaxa,Katie__Huang,0.8894,0.0,0.666,0.334,RT @Katie__Huang: FRIENDLY REMINDER THAT IF HILLARY WINS BERNIE WILL BE HEAD OF SENATE BUDGET COMMITTEE IF DEM GET THE MAJORITY!!!!!!
schmerielle,fentyy,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
schmerielle,twitter,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
BryanCusick,CloydRivers,0.0,0.0,1.0,0.0,"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...https://t.co/TuUpD7Qgcg"
BryanCusick,amp,0.0,0.0,1.0,0.0,"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...https://t.co/TuUpD7Qgcg"
greggypoo65,xmssweetnessx,0.34,0.192,0.5,0.308,"RT @xmssweetnessx: If Hillary Wins, America Loses  #WTFAmericaIn5Words"
cheyennenicoleg,a_adams23,0.0,0.0,1.0,0.0,RT @a_adams23: How to vote for Hillary Clinton https://t.co/w4pOBMTGPn
cheyennenicoleg,twitter,0.0,0.0,1.0,0.0,RT @a_adams23: How to vote for Hillary Clinton https://t.co/w4pOBMTGPn
TheMinerK,TheFunnyVine,-0.0191,0.097,0.903,0.0,RT @TheFunnyVine: Trump and Hillary will never reach this level  https://t.co/9jl1rDKqj7
